timestamp,Laptrigger_lapdist_dls,Steering_Angle,VBOX_Lat_Min,VBOX_Long_Minutes,accx_can,accy_can,aps,gear,nmot,pbrake_f,pbrake_r,speed,timestamp_dt,time_sec,dist_diff,lap_timestamp
2025-10-16T07:15:08.100Z,23.0,5.300000000000001,39.79341125488282,-86.23885345458984,0.118,-0.005666666666666667,100.0,5.0,6384.0,0.0,0.0,188.21,2025-10-16 07:15:08.100000+00:00,1760598908.1,0.0,0.5190000534057617
2025-10-16T07:15:08.143Z,23.0,5.4,39.79342651367188,-86.23885345458984,0.162,-0.014,100.0,5.0,6384.0,0.0,0.0,188.21,2025-10-16 07:15:08.143000+00:00,1760598908.1430001,0.0,0.5620002746582031
2025-10-16T07:15:08.186Z,23.0,5.6000000000000005,39.79347229003906,-86.23885345458984,0.101,-0.012,100.0,5.0,6384.0,0.0,0.0,188.21,2025-10-16 07:15:08.186000+00:00,1760598908.1859999,0.0,0.6050000190734863
2025-10-16T07:15:08.230Z,33.0,5.7,39.79352188110352,-86.23886108398438,0.08,-0.004,100.0,5.0,6405.0,0.0,0.0,188.21,2025-10-16 07:15:08.230000+00:00,1760598908.23,10.0,0.6490001678466797
2025-10-16T07:15:08.274Z,33.0,5.800000000000001,39.79352188110352,-86.23886108398438,0.107,-0.009,100.0,5.0,6405.0,0.0,0.0,188.93,2025-10-16 07:15:08.274000+00:00,1760598908.274,0.0,0.693000078201294
2025-10-16T07:15:08.317Z,33.0,5.9,39.79352188110352,-86.23886108398438,0.108,0.001,100.0,5.0,6405.0,0.0,0.0,188.93,2025-10-16 07:15:08.317000+00:00,1760598908.317,0.0,0.7360000610351562
2025-10-16T07:15:08.361Z,33.0,5.800000000000001,39.7935676574707,-86.23886108398438,0.15,0.011,100.0,5.0,6405.0,0.0,0.0,188.93,2025-10-16 07:15:08.361000+00:00,1760598908.3609998,0.0,0.7799999713897705
2025-10-16T07:15:08.404Z,33.0,5.7,39.7935676574707,-86.23886108398438,0.13,-0.007,100.0,5.0,6405.0,0.0,0.0,188.93,2025-10-16 07:15:08.404000+00:00,1760598908.404,0.0,0.8230001926422119
2025-10-16T07:15:08.447Z,44.0,5.7,39.79361343383789,-86.23886108398438,0.026,0.004,100.0,5.0,6424.0,0.0,0.0,188.93,2025-10-16 07:15:08.447000+00:00,1760598908.447,11.0,0.8660001754760742
2025-10-16T07:15:08.491Z,44.0,5.300000000000001,39.79361343383789,-86.23886108398438,0.147,0.0,100.0,5.0,6424.0,0.0,0.0,189.74,2025-10-16 07:15:08.491000+00:00,1760598908.4910002,0.0,0.9100003242492676
2025-10-16T07:15:08.534Z,44.0,5.300000000000001,39.79361343383789,-86.23886108398438,0.045,0.007,100.0,5.0,6424.0,0.0,0.0,189.74,2025-10-16 07:15:08.534000+00:00,1760598908.5340002,0.0,0.9530003070831299
2025-10-16T07:15:08.577Z,44.0,5.300000000000001,39.79366302490234,-86.23886108398438,0.055,-0.001,100.0,5.0,6424.0,0.0,0.0,189.74,2025-10-16 07:15:08.577000+00:00,1760598908.577,0.0,0.9960000514984131
2025-10-16T07:15:08.621Z,44.0,5.5,39.79366302490234,-86.23886108398438,0.078,0.029,100.0,5.0,6424.0,0.0,0.0,189.74,2025-10-16 07:15:08.621000+00:00,1760598908.621,0.0,1.0400002002716064
2025-10-16T07:15:08.707Z,44.0,5.300000000000001,39.79370880126953,-86.23886108398438,0.07,-0.027,100.0,5.0,6424.0,0.0,0.0,190.45,2025-10-16 07:15:08.707000+00:00,1760598908.707,0.0,1.126000165939331
2025-10-16T07:15:08.751Z,65.0,5.65,39.793731689453125,-86.23886108398438,0.10350000000000001,0.008,100.0,5.0,6482.0,0.0,0.0,190.45,2025-10-16 07:15:08.751000+00:00,1760598908.7510002,21.0,1.1700003147125244
2025-10-16T07:15:08.794Z,65.0,6.300000000000001,39.79375457763672,-86.23886108398438,0.148,0.011,100.0,5.0,6482.0,0.0,0.0,190.45,2025-10-16 07:15:08.794000+00:00,1760598908.794,0.0,1.2130000591278076
2025-10-16T07:15:08.837Z,65.0,6.4,39.79375457763672,-86.23886108398438,0.048,-0.005,100.0,5.0,6482.0,0.0,0.0,190.45,2025-10-16 07:15:08.837000+00:00,1760598908.837,0.0,1.25600004196167
2025-10-16T07:15:08.880Z,76.0,6.4,39.79380416870117,-86.23886108398438,0.045,0.007,100.0,5.0,6506.0,0.0,0.0,190.45,2025-10-16 07:15:08.880000+00:00,1760598908.88,11.0,1.2990002632141113
2025-10-16T07:15:08.923Z,76.0,6.4,39.79380416870117,-86.23886108398438,0.033,-0.001,100.0,5.0,6506.0,0.0,0.0,191.16,2025-10-16 07:15:08.923000+00:00,1760598908.923,0.0,1.3420002460479736
2025-10-16T07:15:08.966Z,76.0,6.4,39.79384994506836,-86.2388687133789,0.062,0.029,100.0,5.0,6506.0,0.0,0.0,191.16,2025-10-16 07:15:08.966000+00:00,1760598908.966,0.0,1.385000228881836
2025-10-16T07:15:09.011Z,76.0,6.6000000000000005,39.79384994506836,-86.2388687133789,0.095,0.029,100.0,5.0,6506.0,0.0,0.0,191.16,2025-10-16 07:15:09.011000+00:00,1760598909.0110002,0.0,1.4300003051757812
2025-10-16T07:15:09.054Z,76.0,6.6000000000000005,39.79389953613281,-86.2388687133789,0.062,0.037,100.0,5.0,6506.0,0.0,0.0,191.16,2025-10-16 07:15:09.054000+00:00,1760598909.0540001,0.0,1.4730002880096436
2025-10-16T07:15:09.097Z,86.0,6.300000000000001,39.79389953613281,-86.2388687133789,0.127,0.044,100.0,5.0,6525.0,0.0,0.0,191.16,2025-10-16 07:15:09.097000+00:00,1760598909.097,10.0,1.5160000324249268
2025-10-16T07:15:09.140Z,86.0,5.9,39.79389953613281,-86.2388687133789,0.144,0.041,100.0,5.0,6525.0,0.0,0.0,191.89,2025-10-16 07:15:09.140000+00:00,1760598909.14,0.0,1.5590002536773682
2025-10-16T07:15:09.183Z,86.0,5.800000000000001,39.7939453125,-86.2388687133789,0.063,0.018,100.0,5.0,6525.0,0.0,0.0,191.89,2025-10-16 07:15:09.183000+00:00,1760598909.183,0.0,1.6020002365112305
2025-10-16T07:15:09.226Z,86.0,5.800000000000001,39.7939453125,-86.2388687133789,0.036,0.015,100.0,5.0,6525.0,0.0,0.0,191.89,2025-10-16 07:15:09.226000+00:00,1760598909.2259998,0.0,1.6449999809265137
2025-10-16T07:15:09.270Z,86.0,6.1000000000000005,39.79399490356445,-86.2388687133789,0.119,0.006,100.0,5.0,6525.0,0.0,0.0,191.89,2025-10-16 07:15:09.270000+00:00,1760598909.2700002,0.0,1.6890003681182861
2025-10-16T07:15:09.313Z,97.0,6.0,39.79399490356445,-86.2388687133789,0.107,0.007,100.0,5.0,6546.0,0.0,0.0,191.89,2025-10-16 07:15:09.313000+00:00,1760598909.313,11.0,1.7320001125335693
2025-10-16T07:15:09.356Z,97.0,5.9,39.79404067993164,-86.2388687133789,0.087,0.009,100.0,5.0,6546.0,0.0,0.0,192.56,2025-10-16 07:15:09.356000+00:00,1760598909.356,0.0,1.7750000953674316
2025-10-16T07:15:09.399Z,97.0,5.9,39.79404067993164,-86.2388687133789,0.062,0.018,100.0,5.0,6546.0,0.0,0.0,192.56,2025-10-16 07:15:09.399000+00:00,1760598909.3990002,0.0,1.818000316619873
2025-10-16T07:15:09.442Z,97.0,6.0,39.794090270996094,-86.2388687133789,0.056,-0.015,100.0,5.0,6546.0,0.0,0.0,192.56,2025-10-16 07:15:09.442000+00:00,1760598909.442,0.0,1.8610000610351562
2025-10-16T07:15:09.485Z,97.0,6.1000000000000005,39.794090270996094,-86.2388687133789,0.048,-0.006,100.0,5.0,6546.0,0.0,0.0,192.56,2025-10-16 07:15:09.485000+00:00,1760598909.485,0.0,1.9040000438690186
2025-10-16T07:15:09.529Z,108.0,6.1000000000000005,39.794090270996094,-86.2388687133789,0.037,0.009,100.0,5.0,6570.0,0.0,0.0,192.56,2025-10-16 07:15:09.529000+00:00,1760598909.529,11.0,1.948000192642212
2025-10-16T07:15:09.574Z,108.0,6.300000000000001,39.79413604736328,-86.2388687133789,0.1,0.027,100.0,5.0,6570.0,0.0,0.0,193.21,2025-10-16 07:15:09.574000+00:00,1760598909.5740001,0.0,1.9930002689361572
2025-10-16T07:15:09.617Z,108.0,6.5,39.79413604736328,-86.2388687133789,0.115,0.025,100.0,5.0,6570.0,0.0,0.0,193.21,2025-10-16 07:15:09.617000+00:00,1760598909.6169999,0.0,2.0360000133514404
2025-10-16T07:15:09.660Z,108.0,6.6000000000000005,39.79418563842773,-86.23887634277344,0.07,0.001,100.0,5.0,6570.0,0.0,0.0,193.21,2025-10-16 07:15:09.660000+00:00,1760598909.66,0.0,2.079000234603882
2025-10-16T07:15:09.703Z,108.0,6.4,39.79418563842773,-86.23887634277344,0.088,0.035,100.0,5.0,6570.0,0.0,0.0,193.21,2025-10-16 07:15:09.703000+00:00,1760598909.703,0.0,2.122000217437744
2025-10-16T07:15:09.746Z,118.0,6.300000000000001,39.79418563842773,-86.23887634277344,0.058,0.035,100.0,5.0,6595.0,0.0,0.0,193.21,2025-10-16 07:15:09.746000+00:00,1760598909.7459998,10.0,2.1649999618530273
2025-10-16T07:15:09.790Z,118.0,6.300000000000001,39.79423141479492,-86.23887634277344,0.122,0.045,100.0,5.0,6595.0,0.0,0.0,193.9,2025-10-16 07:15:09.790000+00:00,1760598909.7900002,0.0,2.2090003490448
2025-10-16T07:15:09.834Z,118.0,6.300000000000001,39.794281005859375,-86.23887634277344,0.064,0.007,100.0,5.0,6595.0,0.0,0.0,193.9,2025-10-16 07:15:09.834000+00:00,1760598909.8339999,0.0,2.253000020980835
2025-10-16T07:15:09.877Z,118.0,6.300000000000001,39.794281005859375,-86.23887634277344,0.091,-0.009,100.0,5.0,6595.0,0.0,0.0,193.9,2025-10-16 07:15:09.877000+00:00,1760598909.8769999,0.0,2.2960000038146973
2025-10-16T07:15:09.921Z,118.0,6.1000000000000005,39.794281005859375,-86.23887634277344,0.093,0.034,100.0,5.0,6595.0,0.0,0.0,193.9,2025-10-16 07:15:09.921000+00:00,1760598909.921,0.0,2.3400001525878906
2025-10-16T07:15:09.964Z,129.0,6.2,39.79433059692383,-86.23887634277344,0.084,0.047,100.0,5.0,6613.0,0.0,0.0,193.9,2025-10-16 07:15:09.964000+00:00,1760598909.964,11.0,2.383000135421753
2025-10-16T07:15:10.007Z,129.0,6.6000000000000005,39.79433059692383,-86.23887634277344,0.085,0.022,100.0,5.0,6613.0,0.0,0.0,194.54,2025-10-16 07:15:10.007000+00:00,1760598910.007,0.0,2.4260001182556152
2025-10-16T07:15:10.051Z,129.0,6.7,39.794376373291016,-86.23887634277344,0.108,0.017,100.0,5.0,6613.0,0.0,0.0,194.54,2025-10-16 07:15:10.051000+00:00,1760598910.051,0.0,2.4700002670288086
2025-10-16T07:15:10.094Z,129.0,6.2,39.794376373291016,-86.23887634277344,0.11,0.045,100.0,5.0,6613.0,0.0,0.0,194.54,2025-10-16 07:15:10.094000+00:00,1760598910.094,0.0,2.513000249862671
2025-10-16T07:15:10.138Z,129.0,6.1000000000000005,39.79442596435547,-86.23887634277344,0.059,0.039,100.0,5.0,6613.0,0.0,0.0,194.54,2025-10-16 07:15:10.138000+00:00,1760598910.1379998,0.0,2.556999921798706
2025-10-16T07:15:10.267Z,140.0,6.366666666666667,39.79444249471029,-86.23887888590495,0.066,0.015,100.0,5.0,6640.0,0.0,0.0,195.14,2025-10-16 07:15:10.267000+00:00,1760598910.267,11.0,2.686000108718872
2025-10-16T07:15:10.311Z,140.0,6.5,39.79447555541992,-86.23888397216797,0.101,0.027,100.0,5.0,6640.0,0.0,0.0,195.14,2025-10-16 07:15:10.311000+00:00,1760598910.311,0.0,2.7300002574920654
2025-10-16T07:15:10.354Z,140.0,6.5,39.794525146484375,-86.23888397216797,0.073,0.002,100.0,5.0,6640.0,0.0,0.0,195.14,2025-10-16 07:15:10.354000+00:00,1760598910.3539999,0.0,2.7730000019073486
2025-10-16T07:15:10.397Z,151.0,6.5,39.794525146484375,-86.23888397216797,0.055,0.023,100.0,5.0,6661.0,0.0,0.0,195.14,2025-10-16 07:15:10.397000+00:00,1760598910.3969998,11.0,2.815999984741211
2025-10-16T07:15:10.441Z,151.0,6.6000000000000005,39.794525146484375,-86.23888397216797,0.071,0.033,100.0,5.0,6661.0,0.0,0.0,195.74,2025-10-16 07:15:10.441000+00:00,1760598910.441,0.0,2.8600001335144043
2025-10-16T07:15:10.484Z,151.0,6.7,39.79457473754883,-86.23888397216797,0.085,0.039,100.0,5.0,6661.0,0.0,0.0,195.74,2025-10-16 07:15:10.484000+00:00,1760598910.484,0.0,2.9030001163482666
2025-10-16T07:15:10.527Z,151.0,6.7,39.79457473754883,-86.23888397216797,0.083,0.019,100.0,5.0,6661.0,0.0,0.0,195.74,2025-10-16 07:15:10.527000+00:00,1760598910.527,0.0,2.946000099182129
2025-10-16T07:15:10.570Z,151.0,6.800000000000001,39.794620513916016,-86.23888397216797,0.073,0.038,100.0,5.0,6661.0,0.0,0.0,195.74,2025-10-16 07:15:10.570000+00:00,1760598910.57,0.0,2.989000082015991
2025-10-16T07:15:10.613Z,162.0,7.1000000000000005,39.794620513916016,-86.23888397216797,0.103,0.046,100.0,5.0,6676.0,0.0,0.0,195.74,2025-10-16 07:15:10.613000+00:00,1760598910.613,11.0,3.0320000648498535
2025-10-16T07:15:10.699Z,162.0,7.2,39.79467010498047,-86.23888397216797,0.08,0.023,100.0,5.0,6676.0,0.0,0.0,195.74,2025-10-16 07:15:10.699000+00:00,1760598910.6990001,0.0,3.1180002689361572
2025-10-16T07:15:10.785Z,162.0,7.166666666666667,39.7947031656901,-86.23888905843098,0.08033333333333333,0.05466666666666666,100.0,5.0,6676.0,0.0,0.0,197.01,2025-10-16 07:15:10.785000+00:00,1760598910.7849998,0.0,3.2039999961853027
2025-10-16T07:15:10.828Z,173.0,7.2,39.79471969604492,-86.2388916015625,0.065,0.039,100.0,5.0,6699.0,0.0,0.0,197.01,2025-10-16 07:15:10.828000+00:00,1760598910.828,11.0,3.247000217437744
2025-10-16T07:15:10.871Z,173.0,7.9,39.794769287109375,-86.2388916015625,0.09,0.064,100.0,5.0,6699.0,0.0,0.0,197.62,2025-10-16 07:15:10.871000+00:00,1760598910.871,0.0,3.2900002002716064
2025-10-16T07:15:10.914Z,173.0,7.9,39.794769287109375,-86.2388916015625,0.09,0.062,100.0,5.0,6699.0,0.0,0.0,197.62,2025-10-16 07:15:10.914000+00:00,1760598910.9139998,0.0,3.3329999446868896
2025-10-16T07:15:10.957Z,173.0,8.0,39.79481887817383,-86.2388916015625,0.097,0.06,100.0,5.0,6699.0,0.0,0.0,197.62,2025-10-16 07:15:10.957000+00:00,1760598910.957,0.0,3.376000165939331
2025-10-16T07:15:11.000Z,173.0,8.200000000000001,39.79481887817383,-86.2388916015625,0.089,0.089,100.0,5.0,6699.0,0.0,0.0,197.62,2025-10-16 07:15:11+00:00,1760598911.0,0.0,3.4190001487731934
2025-10-16T07:15:11.043Z,184.0,8.6,39.79486846923828,-86.2388916015625,0.092,0.065,100.0,5.0,6722.0,0.0,0.0,197.62,2025-10-16 07:15:11.043000+00:00,1760598911.043,11.0,3.4620001316070557
2025-10-16T07:15:11.086Z,184.0,8.8,39.79486846923828,-86.2388916015625,0.082,0.043,100.0,5.0,6722.0,0.0,0.0,198.23,2025-10-16 07:15:11.086000+00:00,1760598911.0860002,0.0,3.505000352859497
2025-10-16T07:15:11.130Z,184.0,8.9,39.79486846923828,-86.2388916015625,0.101,0.091,100.0,5.0,6722.0,0.0,0.0,198.23,2025-10-16 07:15:11.130000+00:00,1760598911.1299999,0.0,3.5490000247955322
2025-10-16T07:15:11.173Z,184.0,9.1,39.79491424560547,-86.2388916015625,0.065,0.086,100.0,5.0,6722.0,0.0,0.0,198.23,2025-10-16 07:15:11.173000+00:00,1760598911.1729999,0.0,3.5920000076293945
2025-10-16T07:15:11.216Z,184.0,9.2,39.79491424560547,-86.2388916015625,0.11,0.086,100.0,5.0,6722.0,0.0,0.0,198.23,2025-10-16 07:15:11.216000+00:00,1760598911.216,0.0,3.635000228881836
2025-10-16T07:15:11.259Z,206.0,9.2,39.79496383666992,-86.23889923095703,0.088,0.086,100.0,5.0,6762.0,0.0,0.0,198.23,2025-10-16 07:15:11.259000+00:00,1760598911.259,22.0,3.6780002117156982
2025-10-16T07:15:11.302Z,206.0,9.0,39.79496383666992,-86.23889923095703,0.091,0.134,100.0,5.0,6762.0,0.0,0.0,198.86,2025-10-16 07:15:11.302000+00:00,1760598911.302,0.0,3.7210001945495605
2025-10-16T07:15:11.345Z,206.0,8.8,39.79496383666992,-86.23889923095703,0.11,0.13,100.0,5.0,6762.0,0.0,0.0,198.86,2025-10-16 07:15:11.345000+00:00,1760598911.345,0.0,3.764000177383423
2025-10-16T07:15:11.388Z,206.0,8.700000000000001,39.795013427734375,-86.23889923095703,0.096,0.093,100.0,5.0,6762.0,0.0,0.0,198.86,2025-10-16 07:15:11.388000+00:00,1760598911.388,0.0,3.807000160217285
2025-10-16T07:15:11.431Z,206.0,8.5,39.795013427734375,-86.23889923095703,0.097,0.094,100.0,5.0,6762.0,0.0,0.0,198.86,2025-10-16 07:15:11.431000+00:00,1760598911.431,0.0,3.8500001430511475
2025-10-16T07:15:11.474Z,217.0,8.200000000000001,39.79506301879883,-86.23889923095703,0.072,0.073,100.0,5.0,6784.0,0.0,0.0,198.86,2025-10-16 07:15:11.474000+00:00,1760598911.474,11.0,3.8930001258850098
2025-10-16T07:15:11.517Z,217.0,8.0,39.79506301879883,-86.23889923095703,0.07,0.073,100.0,5.0,6784.0,0.0,0.0,199.51,2025-10-16 07:15:11.517000+00:00,1760598911.517,0.0,3.936000108718872
2025-10-16T07:15:11.560Z,217.0,7.800000000000001,39.79511260986328,-86.23889923095703,0.098,0.073,100.0,5.0,6784.0,0.0,0.0,199.51,2025-10-16 07:15:11.560000+00:00,1760598911.56,0.0,3.9790000915527344
2025-10-16T07:15:11.603Z,217.0,7.7,39.79511260986328,-86.23889923095703,0.09,0.052,100.0,5.0,6784.0,0.0,0.0,199.51,2025-10-16 07:15:11.603000+00:00,1760598911.6030002,0.0,4.022000312805176
2025-10-16T07:15:11.646Z,217.0,7.6,39.79516220092773,-86.23889923095703,0.079,0.061,100.0,5.0,6784.0,0.0,0.0,199.51,2025-10-16 07:15:11.646000+00:00,1760598911.6460001,0.0,4.065000295639038
2025-10-16T07:15:11.690Z,228.0,7.5,39.79516220092773,-86.23889923095703,0.072,0.032,100.0,5.0,6819.0,0.0,0.0,199.51,2025-10-16 07:15:11.690000+00:00,1760598911.6899998,11.0,4.108999967575073
2025-10-16T07:15:11.733Z,228.0,7.6,39.79516220092773,-86.23889923095703,0.045,0.041,100.0,5.0,6819.0,0.0,0.0,200.05,2025-10-16 07:15:11.733000+00:00,1760598911.733,0.0,4.152000188827515
2025-10-16T07:15:11.820Z,228.0,7.5,39.79521179199219,-86.23890686035156,0.067,0.0435,100.0,5.0,6819.0,0.0,0.0,200.05,2025-10-16 07:15:11.820000+00:00,1760598911.82,0.0,4.239000082015991
2025-10-16T07:15:11.863Z,228.0,7.5,39.79526138305664,-86.23890686035156,0.078,0.052,100.0,5.0,6819.0,0.0,0.0,200.05,2025-10-16 07:15:11.863000+00:00,1760598911.8630002,0.0,4.282000303268433
2025-10-16T07:15:11.906Z,239.0,7.5,39.79526138305664,-86.23890686035156,0.014,0.041,100.0,5.0,6821.0,0.0,0.0,200.05,2025-10-16 07:15:11.906000+00:00,1760598911.906,11.0,4.325000047683716
2025-10-16T07:15:11.952Z,239.0,7.2,39.79531097412109,-86.23890686035156,0.043,0.038,100.0,5.0,6821.0,0.0,0.0,200.67,2025-10-16 07:15:11.952000+00:00,1760598911.952,0.0,4.371000051498413
2025-10-16T07:15:11.995Z,239.0,6.9,39.79531097412109,-86.23890686035156,0.108,0.077,100.0,5.0,6821.0,0.0,0.0,200.67,2025-10-16 07:15:11.995000+00:00,1760598911.9950001,0.0,4.4140002727508545
2025-10-16T07:15:12.038Z,239.0,6.7,39.79531097412109,-86.23890686035156,0.055,0.037,100.0,5.0,6821.0,0.0,0.0,200.67,2025-10-16 07:15:12.038000+00:00,1760598912.038,0.0,4.457000255584717
2025-10-16T07:15:12.081Z,239.0,6.7,39.79536056518555,-86.23890686035156,0.059,0.05,100.0,5.0,6821.0,0.0,0.0,200.67,2025-10-16 07:15:12.081000+00:00,1760598912.0809999,0.0,4.5
2025-10-16T07:15:12.124Z,251.0,6.6000000000000005,39.79536056518555,-86.23890686035156,0.079,0.059,100.0,5.0,6837.0,0.0,0.0,200.67,2025-10-16 07:15:12.124000+00:00,1760598912.124,12.0,4.543000221252441
2025-10-16T07:15:12.167Z,251.0,6.5,39.79541015625,-86.2389144897461,0.108,0.046,100.0,5.0,6837.0,0.0,0.0,201.17,2025-10-16 07:15:12.167000+00:00,1760598912.167,0.0,4.586000204086304
2025-10-16T07:15:12.211Z,251.0,6.1000000000000005,39.79541015625,-86.2389144897461,0.026,0.042,100.0,5.0,6837.0,0.0,0.0,201.17,2025-10-16 07:15:12.211000+00:00,1760598912.211,0.0,4.630000114440918
2025-10-16T07:15:12.297Z,251.0,5.8500000000000005,39.79546356201172,-86.2389144897461,0.07150000000000001,0.019,100.0,5.0,6837.0,0.0,0.0,201.17,2025-10-16 07:15:12.297000+00:00,1760598912.297,0.0,4.716000080108643
2025-10-16T07:15:12.340Z,262.0,5.7,39.79546356201172,-86.2389144897461,0.094,0.031,100.0,5.0,6846.0,0.0,0.0,201.17,2025-10-16 07:15:12.340000+00:00,1760598912.34,11.0,4.759000062942505
2025-10-16T07:15:12.383Z,262.0,5.800000000000001,39.79551315307617,-86.2389144897461,0.03,-0.007,100.0,5.0,6846.0,0.0,0.0,201.67,2025-10-16 07:15:12.383000+00:00,1760598912.3830001,0.0,4.802000284194946
2025-10-16T07:15:12.426Z,262.0,5.800000000000001,39.79551315307617,-86.2389144897461,0.078,0.017,100.0,5.0,6846.0,0.0,0.0,201.67,2025-10-16 07:15:12.426000+00:00,1760598912.4259999,0.0,4.8450000286102295
2025-10-16T07:15:12.471Z,262.0,5.800000000000001,39.79556274414063,-86.2389144897461,0.076,0.015,100.0,5.0,6846.0,0.0,0.0,201.67,2025-10-16 07:15:12.471000+00:00,1760598912.471,0.0,4.890000104904175
2025-10-16T07:15:12.514Z,262.0,5.800000000000001,39.79556274414063,-86.2389144897461,0.096,0.002,100.0,5.0,6846.0,0.0,0.0,201.67,2025-10-16 07:15:12.514000+00:00,1760598912.514,0.0,4.933000087738037
2025-10-16T07:15:12.557Z,273.0,5.800000000000001,39.79561233520508,-86.23892211914062,0.032,-0.008,100.0,5.0,6874.0,0.0,0.0,201.67,2025-10-16 07:15:12.557000+00:00,1760598912.557,11.0,4.976000070571899
2025-10-16T07:15:12.600Z,273.0,5.800000000000001,39.79561233520508,-86.23892211914062,0.072,0.018,100.0,5.0,6874.0,0.0,0.0,202.13,2025-10-16 07:15:12.600000+00:00,1760598912.6,0.0,5.019000053405762
2025-10-16T07:15:12.643Z,273.0,5.9,39.79561233520508,-86.23892211914062,0.034,0.01,100.0,5.0,6874.0,0.0,0.0,202.13,2025-10-16 07:15:12.643000+00:00,1760598912.6430001,0.0,5.062000274658203
2025-10-16T07:15:12.686Z,273.0,6.0,39.79566192626953,-86.23892211914062,0.037,0.019,100.0,5.0,6874.0,0.0,0.0,202.13,2025-10-16 07:15:12.686000+00:00,1760598912.686,0.0,5.105000257492065
2025-10-16T07:15:12.730Z,273.0,6.4,39.79566192626953,-86.23892211914062,0.112,0.006,100.0,5.0,6874.0,0.0,0.0,202.13,2025-10-16 07:15:12.730000+00:00,1760598912.7299998,0.0,5.148999929428101
2025-10-16T07:15:12.773Z,284.0,6.4,39.795711517333984,-86.23892211914062,0.064,0.032,100.0,5.0,6890.0,0.0,0.0,202.13,2025-10-16 07:15:12.773000+00:00,1760598912.773,11.0,5.192000150680542
2025-10-16T07:15:12.816Z,284.0,6.4,39.795711517333984,-86.23892211914062,0.051,0.017,100.0,5.0,6890.0,0.0,0.0,202.66,2025-10-16 07:15:12.816000+00:00,1760598912.816,0.0,5.235000133514404
2025-10-16T07:15:12.861Z,284.0,6.4,39.7957649230957,-86.23892974853516,0.008,0.016,100.0,5.0,6890.0,0.0,0.0,202.66,2025-10-16 07:15:12.861000+00:00,1760598912.8609998,0.0,5.2799999713897705
2025-10-16T07:15:12.904Z,284.0,6.4,39.7957649230957,-86.23892974853516,0.032,0.017,100.0,5.0,6890.0,0.0,0.0,202.66,2025-10-16 07:15:12.904000+00:00,1760598912.904,0.0,5.323000192642212
2025-10-16T07:15:12.947Z,284.0,6.300000000000001,39.7957649230957,-86.23892974853516,0.041,0.03,100.0,5.0,6890.0,0.0,0.0,202.66,2025-10-16 07:15:12.947000+00:00,1760598912.947,0.0,5.366000175476074
2025-10-16T07:15:12.991Z,295.0,6.0,39.79581451416016,-86.23892974853516,0.042,0.022,100.0,5.0,6905.0,0.0,0.0,202.66,2025-10-16 07:15:12.991000+00:00,1760598912.9910002,11.0,5.410000324249268
